datetime,ph
10/11/23 8:00,3.55
10/11/23 8:05,3.55
10/11/23 8:10,3.54
10/11/23 8:15,3.54
10/11/23 8:20,3.55
10/11/23 8:25,3.56
10/11/23 8:30,3.56
10/11/23 8:35,3.55
10/11/23 8:40,3.55
10/11/23 8:45,3.56
10/11/23 8:50,3.56
10/11/23 8:55,3.58
10/11/23 9:00,3.59
10/11/23 9:05,3.6
10/11/23 9:10,3.61
10/11/23 9:15,3.61
10/11/23 9:20,3.61
10/11/23 9:25,3.61
10/11/23 9:30,3.61
10/11/23 9:35,3.6
10/11/23 9:40,3.59
10/11/23 9:45,3.59
10/11/23 9:50,3.58
10/11/23 9:55,3.58
10/11/23 10:00,3.59
10/11/23 10:05,7.02
10/11/23 10:10,7.12
10/11/23 10:15,7.14
10/11/23 10:20,7.13
10/11/23 10:25,7.13
10/11/23 10:30,7.13
10/11/23 10:35,7.12
10/11/23 10:40,7.12
10/11/23 10:45,7.12
10/11/23 10:50,7.11
10/11/23 10:55,7.11
10/11/23 11:00,7.1
10/11/23 11:05,7.09
10/11/23 11:10,7.1
10/11/23 11:15,7.1
10/11/23 11:20,7.09
10/11/23 11:25,7.11
10/11/23 11:30,7.11
10/11/23 11:35,7.11
10/11/23 11:40,7.11
10/11/23 11:45,7.11
10/11/23 11:50,7.11
10/11/23 11:55,7.11
10/11/23 12:00,7.11
10/11/23 12:05,7.11
10/11/23 12:10,7.11
10/11/23 12:15,7.12
10/11/23 12:20,7.12
10/11/23 12:25,7.12
10/11/23 12:30,7.12
10/11/23 12:35,7.13
10/11/23 12:40,7.13
10/11/23 12:45,7.13
10/11/23 12:50,7.12
10/11/23 12:55,7.12
10/11/23 13:00,7.12
10/11/23 13:05,7.13
10/11/23 13:10,7.13
10/11/23 13:15,7.13
10/11/23 13:20,7.13
10/11/23 13:25,7.13
10/11/23 13:30,7.13
10/11/23 13:35,7.14
10/11/23 13:40,7.15
10/11/23 13:45,7.15
10/11/23 13:50,7.15
10/11/23 13:55,7.15
10/11/23 14:00,7.14
10/11/23 14:05,7.14
10/11/23 14:10,7.14
10/11/23 14:15,7.15
10/11/23 14:20,7.16
10/11/23 14:25,7.15
10/11/23 14:30,7.16
10/11/23 14:35,7.16
10/11/23 14:40,7.16
10/11/23 14:45,7.15
10/11/23 14:50,7.15
10/11/23 14:55,7.15
10/11/23 15:00,7.15
10/11/23 15:05,7.15
10/11/23 15:10,7.15
10/11/23 15:15,7.15
10/11/23 15:20,7.16
10/11/23 15:25,7.15
10/11/23 15:30,7.17
10/11/23 15:35,7.19
10/11/23 15:40,7.19
10/11/23 15:45,7.2
10/11/23 15:50,7.2
10/11/23 15:55,7.2
10/11/23 16:00,7.2
10/11/23 16:05,7.2
10/11/23 16:10,7.2
10/11/23 16:15,7.2
10/11/23 16:20,7.21
10/11/23 16:25,7.21
10/11/23 16:30,7.21
10/11/23 16:35,7.2
10/11/23 16:40,7.2
10/11/23 16:45,6.12
10/11/23 16:50,7.08
10/11/23 16:55,7.08
10/11/23 17:00,7.08
10/11/23 17:05,7.09
10/11/23 17:10,7.09
10/11/23 17:15,7.09
10/11/23 17:20,7.08
10/11/23 17:25,7.06
10/11/23 17:30,7.05
10/11/23 17:35,7.02
10/11/23 17:40,7.03
10/11/23 17:45,7.04
10/11/23 17:50,7.04
10/11/23 17:55,7.04
10/11/23 18:00,7.04
10/11/23 18:05,7.04
10/11/23 18:10,7.03
10/11/23 18:15,7.03
10/11/23 18:20,7.04
10/11/23 18:25,7.04
10/11/23 18:30,7.03
