"Plot Title: 10580333"
"#","Date Time, GMT-04:00","Specific Conductance, μS/cm (LGR S/N: 10580333)","Salinity, ppt (LGR S/N: 10580333)"
1490,06/10/23 04:05:00 PM,0.0,0.0123
1491,06/10/23 04:10:00 PM,0.0,0.0123
1492,06/10/23 04:15:00 PM,0.0,0.0123
1493,06/10/23 04:20:00 PM,0.0,0.0123
1494,06/10/23 04:25:00 PM,0.0,0.0123
1495,06/10/23 04:30:00 PM,0.0,0.0123
1496,06/10/23 04:35:00 PM,0.0,0.0123
1497,06/10/23 04:40:00 PM,0.0,0.0123
1498,06/10/23 04:45:00 PM,0.0,0.0123
1499,06/10/23 04:50:00 PM,0.0,0.0123
1500,06/10/23 04:55:00 PM,0.0,0.0123
1501,06/10/23 05:00:00 PM,0.0,0.0123
1502,06/10/23 05:05:00 PM,0.0,0.0123
1503,06/10/23 05:10:00 PM,0.0,0.0123
1504,06/10/23 05:15:00 PM,0.0,0.0123
1505,06/10/23 05:20:00 PM,0.0,0.0123
1506,06/10/23 05:25:00 PM,0.0,0.0123
1507,06/10/23 05:30:00 PM,0.0,0.0123
1508,06/10/23 05:35:00 PM,0.0,0.0123
1509,06/10/23 05:40:00 PM,0.0,0.0123
1510,06/10/23 05:45:00 PM,0.0,0.0123
1511,06/10/23 05:50:00 PM,0.0,0.0123
1512,06/10/23 05:55:00 PM,0.0,0.0123
1513,06/10/23 06:00:00 PM,0.0,0.0123
1514,06/10/23 06:05:00 PM,0.0,0.0123
1515,06/10/23 06:10:00 PM,0.0,0.0123
1516,06/10/23 06:15:00 PM,0.0,0.0123
1517,06/10/23 06:20:00 PM,0.0,0.0123
1518,06/10/23 06:25:00 PM,0.0,0.0123
1519,06/10/23 06:30:00 PM,0.0,0.0123
1520,06/10/23 06:35:00 PM,0.0,0.0123
1521,06/10/23 06:40:00 PM,0.0,0.0123
1522,06/10/23 06:45:00 PM,0.0,0.0123
1523,06/10/23 06:50:00 PM,0.0,0.0123
1524,06/10/23 06:55:00 PM,0.0,0.0123
1525,06/10/23 07:00:00 PM,0.0,0.0123
1526,06/10/23 07:05:00 PM,0.0,0.0123
1527,06/10/23 07:10:00 PM,0.0,0.0123
1528,06/10/23 07:15:00 PM,0.0,0.0123
1529,06/10/23 07:20:00 PM,0.0,0.0123
1530,06/10/23 07:25:00 PM,0.0,0.0123
1531,06/10/23 07:30:00 PM,0.0,0.0123
1532,06/10/23 07:35:00 PM,0.0,0.0123
1533,06/10/23 07:40:00 PM,0.0,0.0123
1534,06/10/23 07:45:00 PM,0.0,0.0123
1535,06/10/23 07:50:00 PM,0.0,0.0123
1536,06/10/23 07:55:00 PM,0.0,0.0123
1537,06/10/23 08:00:00 PM,0.0,0.0123
1538,06/10/23 08:05:00 PM,0.0,0.0123
1539,06/10/23 08:10:00 PM,0.0,0.0123
1540,06/10/23 08:15:00 PM,0.0,0.0123
1541,06/10/23 08:20:00 PM,0.0,0.0123
1542,06/10/23 08:25:00 PM,0.0,0.0123
1543,06/10/23 08:30:00 PM,0.0,0.0123
1544,06/10/23 08:35:00 PM,0.0,0.0123
1545,06/10/23 08:40:00 PM,0.0,0.0123
1546,06/10/23 08:45:00 PM,0.0,0.0123
1547,06/10/23 08:50:00 PM,0.0,0.0123
1548,06/10/23 08:55:00 PM,0.0,0.0123
1549,06/10/23 09:00:00 PM,0.0,0.0123
1550,06/10/23 09:05:00 PM,0.0,0.0123
1551,06/10/23 09:10:00 PM,0.0,0.0123
1552,06/10/23 09:15:00 PM,0.0,0.0123
1553,06/10/23 09:20:00 PM,0.0,0.0123
1554,06/10/23 09:25:00 PM,0.0,0.0123
1555,06/10/23 09:30:00 PM,0.0,0.0123
1556,06/10/23 09:35:00 PM,0.0,0.0123
1557,06/10/23 09:40:00 PM,0.0,0.0123
1558,06/10/23 09:45:00 PM,0.0,0.0123
1559,06/10/23 09:50:00 PM,0.0,0.0123
1560,06/10/23 09:55:00 PM,0.0,0.0123
1561,06/10/23 10:00:00 PM,0.0,0.0123
1562,06/10/23 10:05:00 PM,0.0,0.0123
1563,06/10/23 10:10:00 PM,0.0,0.0123
1564,06/10/23 10:15:00 PM,0.0,0.0123
1565,06/10/23 10:20:00 PM,0.0,0.0123
1566,06/10/23 10:25:00 PM,0.0,0.0123
1567,06/10/23 10:30:00 PM,0.0,0.0123
1568,06/10/23 10:35:00 PM,0.0,0.0123
1569,06/10/23 10:40:00 PM,0.0,0.0123
1570,06/10/23 10:45:00 PM,0.0,0.0123
1571,06/10/23 10:50:00 PM,0.0,0.0123
1572,06/10/23 10:55:00 PM,0.0,0.0123
1573,06/10/23 11:00:00 PM,0.0,0.0123
1574,06/10/23 11:05:00 PM,0.0,0.0123
1575,06/10/23 11:10:00 PM,0.0,0.0123
1576,06/10/23 11:15:00 PM,0.0,0.0123
1577,06/10/23 11:20:00 PM,0.0,0.0123
1578,06/10/23 11:25:00 PM,0.0,0.0123
1579,06/10/23 11:30:00 PM,0.0,0.0123
1580,06/10/23 11:35:00 PM,0.0,0.0123
1581,06/10/23 11:40:00 PM,0.0,0.0123
1582,06/10/23 11:45:00 PM,0.0,0.0123
1583,06/10/23 11:50:00 PM,0.0,0.0123
1584,06/10/23 11:55:00 PM,0.0,0.0123
1585,06/11/23 12:00:00 AM,0.0,0.0123
1586,06/11/23 12:05:00 AM,0.0,0.0123
1587,06/11/23 12:10:00 AM,0.0,0.0123
1588,06/11/23 12:15:00 AM,0.0,0.0123
1589,06/11/23 12:20:00 AM,0.0,0.0123
1590,06/11/23 12:25:00 AM,0.0,0.0123
1591,06/11/23 12:30:00 AM,0.0,0.0123
1592,06/11/23 12:35:00 AM,0.0,0.0123
1593,06/11/23 12:40:00 AM,0.0,0.0123
1594,06/11/23 12:45:00 AM,0.0,0.0123
1595,06/11/23 12:50:00 AM,0.0,0.0123
1596,06/11/23 12:55:00 AM,0.0,0.0123
1597,06/11/23 01:00:00 AM,0.0,0.0123
1598,06/11/23 01:05:00 AM,0.0,0.0123
1599,06/11/23 01:10:00 AM,0.0,0.0123
1600,06/11/23 01:15:00 AM,0.0,0.0123
1601,06/11/23 01:20:00 AM,0.0,0.0123
1602,06/11/23 01:25:00 AM,0.0,0.0123
1603,06/11/23 01:30:00 AM,0.0,0.0123
1604,06/11/23 01:35:00 AM,0.0,0.0123
1605,06/11/23 01:40:00 AM,0.0,0.0123
1606,06/11/23 01:45:00 AM,0.0,0.0123
1607,06/11/23 01:50:00 AM,0.0,0.0123
1608,06/11/23 01:55:00 AM,0.0,0.0123
1609,06/11/23 02:00:00 AM,0.0,0.0123
1610,06/11/23 02:05:00 AM,0.0,0.0123
1611,06/11/23 02:10:00 AM,0.0,0.0123
1612,06/11/23 02:15:00 AM,0.0,0.0123
1613,06/11/23 02:20:00 AM,0.0,0.0123
1614,06/11/23 02:25:00 AM,0.0,0.0123
1615,06/11/23 02:30:00 AM,0.0,0.0123
1616,06/11/23 02:35:00 AM,0.0,0.0123
1617,06/11/23 02:40:00 AM,0.0,0.0123
1618,06/11/23 02:45:00 AM,0.0,0.0123
1619,06/11/23 02:50:00 AM,0.0,0.0123
1620,06/11/23 02:55:00 AM,0.0,0.0123
1621,06/11/23 03:00:00 AM,0.0,0.0123
1622,06/11/23 03:05:00 AM,0.0,0.0123
1623,06/11/23 03:10:00 AM,0.0,0.0123
1624,06/11/23 03:15:00 AM,0.0,0.0123
1625,06/11/23 03:20:00 AM,0.0,0.0123
1626,06/11/23 03:25:00 AM,0.0,0.0123
1627,06/11/23 03:30:00 AM,0.0,0.0123
1628,06/11/23 03:35:00 AM,0.0,0.0123
1629,06/11/23 03:40:00 AM,0.0,0.0123
1630,06/11/23 03:45:00 AM,0.0,0.0123
1631,06/11/23 03:50:00 AM,0.0,0.0123
1632,06/11/23 03:55:00 AM,0.0,0.0123
1633,06/11/23 04:00:00 AM,0.0,0.0123
1634,06/11/23 04:05:00 AM,0.0,0.0123
1635,06/11/23 04:10:00 AM,0.0,0.0123
1636,06/11/23 04:15:00 AM,0.0,0.0123
1637,06/11/23 04:20:00 AM,0.0,0.0123
1638,06/11/23 04:25:00 AM,0.0,0.0123
1639,06/11/23 04:30:00 AM,0.0,0.0123
1640,06/11/23 04:35:00 AM,0.0,0.0123
1641,06/11/23 04:40:00 AM,0.0,0.0123
1642,06/11/23 04:45:00 AM,0.0,0.0123
1643,06/11/23 04:50:00 AM,0.0,0.0123
1644,06/11/23 04:55:00 AM,0.0,0.0123
1645,06/11/23 05:00:00 AM,0.0,0.0123
1646,06/11/23 05:05:00 AM,0.0,0.0123
1647,06/11/23 05:10:00 AM,0.0,0.0123
1648,06/11/23 05:15:00 AM,0.0,0.0123
1649,06/11/23 05:20:00 AM,0.0,0.0123
1650,06/11/23 05:25:00 AM,0.0,0.0123
1651,06/11/23 05:30:00 AM,0.0,0.0123
1652,06/11/23 05:35:00 AM,0.0,0.0123
1653,06/11/23 05:40:00 AM,0.0,0.0123
1654,06/11/23 05:45:00 AM,0.0,0.0123
1655,06/11/23 05:50:00 AM,0.0,0.0123
1656,06/11/23 05:55:00 AM,0.0,0.0123
1657,06/11/23 06:00:00 AM,0.0,0.0123
1658,06/11/23 06:05:00 AM,0.0,0.0123
1659,06/11/23 06:10:00 AM,0.0,0.0123
1660,06/11/23 06:15:00 AM,0.0,0.0123
1661,06/11/23 06:20:00 AM,0.0,0.0123
1662,06/11/23 06:25:00 AM,0.0,0.0123
1663,06/11/23 06:30:00 AM,0.0,0.0123
1664,06/11/23 06:35:00 AM,0.0,0.0123
1665,06/11/23 06:40:00 AM,0.0,0.0123
1666,06/11/23 06:45:00 AM,0.0,0.0123
1667,06/11/23 06:50:00 AM,0.0,0.0123
1668,06/11/23 06:55:00 AM,0.0,0.0123
1669,06/11/23 07:00:00 AM,0.0,0.0123
1670,06/11/23 07:05:00 AM,0.0,0.0123
1671,06/11/23 07:10:00 AM,0.0,0.0123
1672,06/11/23 07:15:00 AM,0.0,0.0123
1673,06/11/23 07:20:00 AM,0.0,0.0123
1674,06/11/23 07:25:00 AM,0.0,0.0123
1675,06/11/23 07:30:00 AM,0.0,0.0123
1676,06/11/23 07:35:00 AM,0.0,0.0123
1677,06/11/23 07:40:00 AM,0.0,0.0123
1678,06/11/23 07:45:00 AM,0.0,0.0123
1679,06/11/23 07:50:00 AM,0.0,0.0123
1680,06/11/23 07:55:00 AM,0.0,0.0123
1681,06/11/23 08:00:00 AM,0.0,0.0123
1682,06/11/23 08:05:00 AM,0.0,0.0123
1683,06/11/23 08:10:00 AM,0.0,0.0123
1684,06/11/23 08:15:00 AM,0.0,0.0123
1685,06/11/23 08:20:00 AM,0.0,0.0123
1686,06/11/23 08:25:00 AM,0.0,0.0123
1687,06/11/23 08:30:00 AM,0.0,0.0123
1688,06/11/23 08:35:00 AM,0.0,0.0123
1689,06/11/23 08:40:00 AM,0.0,0.0123
1690,06/11/23 08:45:00 AM,0.0,0.0123
1691,06/11/23 08:50:00 AM,0.0,0.0123
1692,06/11/23 08:55:00 AM,0.0,0.0123
1693,06/11/23 09:00:00 AM,0.0,0.0123
1694,06/11/23 09:05:00 AM,0.0,0.0123
1695,06/11/23 09:10:00 AM,0.0,0.0123
1696,06/11/23 09:15:00 AM,0.0,0.0123
1697,06/11/23 09:20:00 AM,0.0,0.0123
1698,06/11/23 09:25:00 AM,0.0,0.0123
1699,06/11/23 09:30:00 AM,0.0,0.0123
1700,06/11/23 09:35:00 AM,0.0,0.0123
1701,06/11/23 09:40:00 AM,0.0,0.0123
1702,06/11/23 09:45:00 AM,0.0,0.0123
1703,06/11/23 09:50:00 AM,0.0,0.0123
1704,06/11/23 09:55:00 AM,0.0,0.0123
1705,06/11/23 10:00:00 AM,0.0,0.0123
1706,06/11/23 10:05:00 AM,0.0,0.0123
1707,06/11/23 10:10:00 AM,0.0,0.0123
1708,06/11/23 10:15:00 AM,0.0,0.0123
1709,06/11/23 10:20:00 AM,0.0,0.0123
1710,06/11/23 10:25:00 AM,0.0,0.0123
1711,06/11/23 10:30:00 AM,0.0,0.0123
1712,06/11/23 10:35:00 AM,0.0,0.0123
1713,06/11/23 10:40:00 AM,0.0,0.0123
1714,06/11/23 10:45:00 AM,0.0,0.0123
1715,06/11/23 10:50:00 AM,0.0,0.0123
1716,06/11/23 10:55:00 AM,0.0,0.0123
1717,06/11/23 11:00:00 AM,0.0,0.0123
1718,06/11/23 11:05:00 AM,0.0,0.0123
1719,06/11/23 11:10:00 AM,0.0,0.0123
1720,06/11/23 11:15:00 AM,0.0,0.0123
1721,06/11/23 11:20:00 AM,0.0,0.0123
1722,06/11/23 11:25:00 AM,0.0,0.0123
1723,06/11/23 11:30:00 AM,0.0,0.0123
1724,06/11/23 11:35:00 AM,0.0,0.0123
1725,06/11/23 11:40:00 AM,0.0,0.0123
1726,06/11/23 11:45:00 AM,0.0,0.0123
1727,06/11/23 11:50:00 AM,0.0,0.0123
1728,06/11/23 11:55:00 AM,0.0,0.0123
1729,06/11/23 12:00:00 PM,0.0,0.0123
1730,06/11/23 12:05:00 PM,0.0,0.0123
1731,06/11/23 12:10:00 PM,0.0,0.0123
1732,06/11/23 12:15:00 PM,0.0,0.0123
1733,06/11/23 12:20:00 PM,0.0,0.0123
1734,06/11/23 12:25:00 PM,0.0,0.0123
1735,06/11/23 12:30:00 PM,0.0,0.0123
1736,06/11/23 12:35:00 PM,0.0,0.0123
1737,06/11/23 12:40:00 PM,0.0,0.0123
1738,06/11/23 12:45:00 PM,0.0,0.0123
1739,06/11/23 12:50:00 PM,0.0,0.0123
1740,06/11/23 12:55:00 PM,0.0,0.0123
1741,06/11/23 01:00:00 PM,0.0,0.0123
1742,06/11/23 01:05:00 PM,0.0,0.0123
1743,06/11/23 01:10:00 PM,0.0,0.0123
1744,06/11/23 01:15:00 PM,0.0,0.0123
1745,06/11/23 01:20:00 PM,0.0,0.0123
1746,06/11/23 01:25:00 PM,0.0,0.0123
1747,06/11/23 01:30:00 PM,0.0,0.0123
1748,06/11/23 01:35:00 PM,0.0,0.0123
1749,06/11/23 01:40:00 PM,0.0,0.0123
1750,06/11/23 01:45:00 PM,0.0,0.0123
1751,06/11/23 01:50:00 PM,0.0,0.0123
1752,06/11/23 01:55:00 PM,0.0,0.0123
1753,06/11/23 02:00:00 PM,0.0,0.0123
1754,06/11/23 02:05:00 PM,0.0,0.0123
1755,06/11/23 02:10:00 PM,0.0,0.0123
1756,06/11/23 02:15:00 PM,0.0,0.0123
1757,06/11/23 02:20:00 PM,0.0,0.0123
1758,06/11/23 02:25:00 PM,0.0,0.0123
1759,06/11/23 02:30:00 PM,0.0,0.0123
1760,06/11/23 02:35:00 PM,0.0,0.0123
1761,06/11/23 02:40:00 PM,0.0,0.0123
1762,06/11/23 02:45:00 PM,0.0,0.0123
1763,06/11/23 02:50:00 PM,0.0,0.0123
1764,06/11/23 02:55:00 PM,0.0,0.0123
1765,06/11/23 03:00:00 PM,0.0,0.0123
1766,06/11/23 03:05:00 PM,0.0,0.0123
1767,06/11/23 03:10:00 PM,0.0,0.0123
1768,06/11/23 03:15:00 PM,0.0,0.0123
1769,06/11/23 03:20:00 PM,0.0,0.0123
1770,06/11/23 03:25:00 PM,0.0,0.0123
1771,06/11/23 03:30:00 PM,0.0,0.0123
1772,06/11/23 03:35:00 PM,0.0,0.0123
1773,06/11/23 03:40:00 PM,0.0,0.0123
1774,06/11/23 03:45:00 PM,0.0,0.0123
1775,06/11/23 03:50:00 PM,0.0,0.0123
1776,06/11/23 03:55:00 PM,0.0,0.0123
1777,06/11/23 04:00:00 PM,0.0,0.0123
1778,06/11/23 04:05:00 PM,0.0,0.0123
1779,06/11/23 04:10:00 PM,0.0,0.0123
1780,06/11/23 04:15:00 PM,0.0,0.0123
1781,06/11/23 04:20:00 PM,0.0,0.0123
1782,06/11/23 04:25:00 PM,0.0,0.0123
1783,06/11/23 04:30:00 PM,0.0,0.0123
1784,06/11/23 04:35:00 PM,0.0,0.0123
1785,06/11/23 04:40:00 PM,0.0,0.0123
1786,06/11/23 04:45:00 PM,0.0,0.0123
1787,06/11/23 04:50:00 PM,0.0,0.0123
1788,06/11/23 04:55:00 PM,0.0,0.0123
1789,06/11/23 05:00:00 PM,0.0,0.0123
1790,06/11/23 05:05:00 PM,0.0,0.0123
1791,06/11/23 05:10:00 PM,0.0,0.0123
1792,06/11/23 05:15:00 PM,0.0,0.0123
1793,06/11/23 05:20:00 PM,0.0,0.0123
1794,06/11/23 05:25:00 PM,0.0,0.0123
1795,06/11/23 05:30:00 PM,0.0,0.0123
1796,06/11/23 05:35:00 PM,0.0,0.0123
1797,06/11/23 05:40:00 PM,0.0,0.0123
1798,06/11/23 05:45:00 PM,0.0,0.0123
1799,06/11/23 05:50:00 PM,0.0,0.0123
1800,06/11/23 05:55:00 PM,0.0,0.0123
1801,06/11/23 06:00:00 PM,0.0,0.0123
1802,06/11/23 06:05:00 PM,0.0,0.0123
1803,06/11/23 06:10:00 PM,0.0,0.0123
1804,06/11/23 06:15:00 PM,0.0,0.0123
1805,06/11/23 06:20:00 PM,0.0,0.0123
1806,06/11/23 06:25:00 PM,0.0,0.0123
1807,06/11/23 06:30:00 PM,0.0,0.0123
1808,06/11/23 06:35:00 PM,0.0,0.0123
1809,06/11/23 06:40:00 PM,0.0,0.0123
1810,06/11/23 06:45:00 PM,0.0,0.0123
1811,06/11/23 06:50:00 PM,0.0,0.0123
1812,06/11/23 06:55:00 PM,0.0,0.0123
1813,06/11/23 07:00:00 PM,0.0,0.0123
1814,06/11/23 07:05:00 PM,0.0,0.0123
1815,06/11/23 07:10:00 PM,0.0,0.0123
1816,06/11/23 07:15:00 PM,0.0,0.0123
1817,06/11/23 07:20:00 PM,0.0,0.0123
1818,06/11/23 07:25:00 PM,0.0,0.0123
1819,06/11/23 07:30:00 PM,0.0,0.0123
1820,06/11/23 07:35:00 PM,0.0,0.0123
1821,06/11/23 07:40:00 PM,0.0,0.0123
1822,06/11/23 07:45:00 PM,0.0,0.0123
1823,06/11/23 07:50:00 PM,0.0,0.0123
1824,06/11/23 07:55:00 PM,0.0,0.0123
1825,06/11/23 08:00:00 PM,0.0,0.0123
1826,06/11/23 08:05:00 PM,0.0,0.0123
1827,06/11/23 08:10:00 PM,0.0,0.0123
1828,06/11/23 08:15:00 PM,0.0,0.0123
1829,06/11/23 08:20:00 PM,0.0,0.0123
1830,06/11/23 08:25:00 PM,0.0,0.0123
1831,06/11/23 08:30:00 PM,0.0,0.0123
1832,06/11/23 08:35:00 PM,0.0,0.0123
1833,06/11/23 08:40:00 PM,0.0,0.0123
1834,06/11/23 08:45:00 PM,0.0,0.0123
1835,06/11/23 08:50:00 PM,0.0,0.0123
1836,06/11/23 08:55:00 PM,0.0,0.0123
1837,06/11/23 09:00:00 PM,0.0,0.0123
1838,06/11/23 09:05:00 PM,0.0,0.0123
1839,06/11/23 09:10:00 PM,0.0,0.0123
1840,06/11/23 09:15:00 PM,0.0,0.0123
1841,06/11/23 09:20:00 PM,0.0,0.0123
1842,06/11/23 09:25:00 PM,0.0,0.0123
1843,06/11/23 09:30:00 PM,0.0,0.0123
1844,06/11/23 09:35:00 PM,0.0,0.0123
1845,06/11/23 09:40:00 PM,0.0,0.0123
1846,06/11/23 09:45:00 PM,0.0,0.0123
1847,06/11/23 09:50:00 PM,0.0,0.0123
1848,06/11/23 09:55:00 PM,0.0,0.0123
1849,06/11/23 10:00:00 PM,0.0,0.0123
1850,06/11/23 10:05:00 PM,0.0,0.0123
1851,06/11/23 10:10:00 PM,0.0,0.0123
1852,06/11/23 10:15:00 PM,0.0,0.0123
1853,06/11/23 10:20:00 PM,0.0,0.0123
1854,06/11/23 10:25:00 PM,0.0,0.0123
1855,06/11/23 10:30:00 PM,0.0,0.0123
1856,06/11/23 10:35:00 PM,0.0,0.0123
1857,06/11/23 10:40:00 PM,0.0,0.0123
1858,06/11/23 10:45:00 PM,0.0,0.0123
1859,06/11/23 10:50:00 PM,0.0,0.0123
1860,06/11/23 10:55:00 PM,0.0,0.0123
1861,06/11/23 11:00:00 PM,0.0,0.0123
1862,06/11/23 11:05:00 PM,0.0,0.0123
1863,06/11/23 11:10:00 PM,0.0,0.0123
1864,06/11/23 11:15:00 PM,0.0,0.0123
1865,06/11/23 11:20:00 PM,0.0,0.0123
1866,06/11/23 11:25:00 PM,0.0,0.0123
1867,06/11/23 11:30:00 PM,0.0,0.0123
1868,06/11/23 11:35:00 PM,0.0,0.0123
1869,06/11/23 11:40:00 PM,0.0,0.0123
1870,06/11/23 11:45:00 PM,0.0,0.0123
1871,06/11/23 11:50:00 PM,0.0,0.0123
1872,06/11/23 11:55:00 PM,0.0,0.0123
1873,06/12/23 12:00:00 AM,0.0,0.0123
1874,06/12/23 12:05:00 AM,0.0,0.0123
1875,06/12/23 12:10:00 AM,0.0,0.0123
1876,06/12/23 12:15:00 AM,0.0,0.0123
1877,06/12/23 12:20:00 AM,0.0,0.0123
1878,06/12/23 12:25:00 AM,0.0,0.0123
1879,06/12/23 12:30:00 AM,0.0,0.0123
1880,06/12/23 12:35:00 AM,0.0,0.0123
1881,06/12/23 12:40:00 AM,0.0,0.0123
1882,06/12/23 12:45:00 AM,0.0,0.0123
1883,06/12/23 12:50:00 AM,0.0,0.0123
1884,06/12/23 12:55:00 AM,0.0,0.0123
1885,06/12/23 01:00:00 AM,0.0,0.0123
1886,06/12/23 01:05:00 AM,0.0,0.0123
1887,06/12/23 01:10:00 AM,0.0,0.0123
1888,06/12/23 01:15:00 AM,0.0,0.0123
1889,06/12/23 01:20:00 AM,0.0,0.0123
1890,06/12/23 01:25:00 AM,0.0,0.0123
1891,06/12/23 01:30:00 AM,0.0,0.0123
1892,06/12/23 01:35:00 AM,0.0,0.0123
1893,06/12/23 01:40:00 AM,0.0,0.0123
1894,06/12/23 01:45:00 AM,0.0,0.0123
1895,06/12/23 01:50:00 AM,0.0,0.0123
1896,06/12/23 01:55:00 AM,0.0,0.0123
1897,06/12/23 02:00:00 AM,0.0,0.0123
1898,06/12/23 02:05:00 AM,0.0,0.0123
1899,06/12/23 02:10:00 AM,0.0,0.0123
1900,06/12/23 02:15:00 AM,0.0,0.0123
1901,06/12/23 02:20:00 AM,0.0,0.0123
1902,06/12/23 02:25:00 AM,0.0,0.0123
1903,06/12/23 02:30:00 AM,0.0,0.0123
1904,06/12/23 02:35:00 AM,0.0,0.0123
1905,06/12/23 02:40:00 AM,0.0,0.0123
1906,06/12/23 02:45:00 AM,0.0,0.0123
1907,06/12/23 02:50:00 AM,0.0,0.0123
1908,06/12/23 02:55:00 AM,0.0,0.0123
1909,06/12/23 03:00:00 AM,0.0,0.0123
1910,06/12/23 03:05:00 AM,0.0,0.0123
1911,06/12/23 03:10:00 AM,0.0,0.0123
1912,06/12/23 03:15:00 AM,0.0,0.0123
1913,06/12/23 03:20:00 AM,0.0,0.0123
1914,06/12/23 03:25:00 AM,0.0,0.0123
1915,06/12/23 03:30:00 AM,0.0,0.0123
1916,06/12/23 03:35:00 AM,0.0,0.0123
1917,06/12/23 03:40:00 AM,0.0,0.0123
1918,06/12/23 03:45:00 AM,0.0,0.0123
1919,06/12/23 03:50:00 AM,0.0,0.0123
1920,06/12/23 03:55:00 AM,0.0,0.0123
1921,06/12/23 04:00:00 AM,0.0,0.0123
1922,06/12/23 04:05:00 AM,0.0,0.0123
1923,06/12/23 04:10:00 AM,0.0,0.0123
1924,06/12/23 04:15:00 AM,0.0,0.0123
1925,06/12/23 04:20:00 AM,0.0,0.0123
1926,06/12/23 04:25:00 AM,0.0,0.0123
1927,06/12/23 04:30:00 AM,0.0,0.0123
1928,06/12/23 04:35:00 AM,0.0,0.0123
1929,06/12/23 04:40:00 AM,0.0,0.0123
1930,06/12/23 04:45:00 AM,0.0,0.0123
1931,06/12/23 04:50:00 AM,0.0,0.0123
1932,06/12/23 04:55:00 AM,0.0,0.0123
1933,06/12/23 05:00:00 AM,0.0,0.0123
1934,06/12/23 05:05:00 AM,0.0,0.0123
1935,06/12/23 05:10:00 AM,0.0,0.0123
1936,06/12/23 05:15:00 AM,0.0,0.0123
1937,06/12/23 05:20:00 AM,0.0,0.0123
1938,06/12/23 05:25:00 AM,0.0,0.0123
1939,06/12/23 05:30:00 AM,0.0,0.0123
1940,06/12/23 05:35:00 AM,0.0,0.0123
1941,06/12/23 05:40:00 AM,0.0,0.0123
1942,06/12/23 05:45:00 AM,0.0,0.0123
1943,06/12/23 05:50:00 AM,0.0,0.0123
1944,06/12/23 05:55:00 AM,0.0,0.0123
1945,06/12/23 06:00:00 AM,0.0,0.0123
1946,06/12/23 06:05:00 AM,0.0,0.0123
1947,06/12/23 06:10:00 AM,0.0,0.0123
1948,06/12/23 06:15:00 AM,0.0,0.0123
1949,06/12/23 06:20:00 AM,0.0,0.0123
1950,06/12/23 06:25:00 AM,0.0,0.0123
1951,06/12/23 06:30:00 AM,0.0,0.0123
1952,06/12/23 06:35:00 AM,0.0,0.0123
1953,06/12/23 06:40:00 AM,0.0,0.0123
1954,06/12/23 06:45:00 AM,0.0,0.0123
1955,06/12/23 06:50:00 AM,0.0,0.0123
1956,06/12/23 06:55:00 AM,0.0,0.0123
1957,06/12/23 07:00:00 AM,0.0,0.0123
1958,06/12/23 07:05:00 AM,0.0,0.0123
1959,06/12/23 07:10:00 AM,0.0,0.0123
1960,06/12/23 07:15:00 AM,0.0,0.0123
1961,06/12/23 07:20:00 AM,0.0,0.0123
1962,06/12/23 07:25:00 AM,0.0,0.0123
1963,06/12/23 07:30:00 AM,0.0,0.0123
1964,06/12/23 07:35:00 AM,0.0,0.0123
1965,06/12/23 07:40:00 AM,0.0,0.0123
1966,06/12/23 07:45:00 AM,0.0,0.0123
1967,06/12/23 07:50:00 AM,0.0,0.0123
1968,06/12/23 07:55:00 AM,0.0,0.0123
1969,06/12/23 08:00:00 AM,0.0,0.0123
1970,06/12/23 08:05:00 AM,0.0,0.0123
1971,06/12/23 08:10:00 AM,0.0,0.0123
1972,06/12/23 08:15:00 AM,0.0,0.0123
1973,06/12/23 08:20:00 AM,0.0,0.0123
1974,06/12/23 08:25:00 AM,0.0,0.0123
1975,06/12/23 08:30:00 AM,0.0,0.0123
1976,06/12/23 08:35:00 AM,0.0,0.0123
1977,06/12/23 08:40:00 AM,0.0,0.0123
1978,06/12/23 08:45:00 AM,0.0,0.0123
1979,06/12/23 08:50:00 AM,0.0,0.0123
1980,06/12/23 08:55:00 AM,0.0,0.0123
1981,06/12/23 09:00:00 AM,0.0,0.0123
1982,06/12/23 09:05:00 AM,0.0,0.0123
1983,06/12/23 09:10:00 AM,0.0,0.0123
1984,06/12/23 09:15:00 AM,0.0,0.0123
1985,06/12/23 09:20:00 AM,0.0,0.0123
1986,06/12/23 09:25:00 AM,0.0,0.0123
1987,06/12/23 09:30:00 AM,0.0,0.0123
1988,06/12/23 09:35:00 AM,0.0,0.0123
1989,06/12/23 09:40:00 AM,0.0,0.0123
1990,06/12/23 09:45:00 AM,0.0,0.0123
1991,06/12/23 09:50:00 AM,0.0,0.0123
1992,06/12/23 09:55:00 AM,0.0,0.0123
1993,06/12/23 10:00:00 AM,0.0,0.0123
1994,06/12/23 10:05:00 AM,0.0,0.0123
1995,06/12/23 10:10:00 AM,0.0,0.0123
1996,06/12/23 10:15:00 AM,0.0,0.0123
1997,06/12/23 10:20:00 AM,0.0,0.0123
1998,06/12/23 10:25:00 AM,0.0,0.0123
1999,06/12/23 10:30:00 AM,0.0,0.0123
2000,06/12/23 10:35:00 AM,0.0,0.0123
2001,06/12/23 10:40:00 AM,0.0,0.0123
2002,06/12/23 10:45:00 AM,0.0,0.0123
2003,06/12/23 10:50:00 AM,0.0,0.0123
2004,06/12/23 10:55:00 AM,0.0,0.0123
