MiniDOT Logger Concatenated Data File
Sensor:             7530-815399
Concatenation Date: 2023Oct12 17:24:20 EDT


            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
                  (Second),                        (none),                        (none),        (Volt),       (deg C), (umol/(s m^2),             (g),             (g),             (g)
                1697043660,           2023-10-11 17:01:00,           2023-10-11 13:01:00,      3.480000,     18.950000,      2.064780,     1180.000000,      128.000000,      384.000000
                1697043960,           2023-10-11 17:06:00,           2023-10-11 13:06:00,      3.480000,     19.017000,      2.641240,     1182.000000,      128.000000,      384.000000
                1697044260,           2023-10-11 17:11:00,           2023-10-11 13:11:00,      3.480000,     19.076000,      2.889480,     1183.000000,      131.000000,      384.000000
                1697044560,           2023-10-11 17:16:00,           2023-10-11 13:16:00,      3.480000,     19.068000,      2.795700,     1180.000000,      131.000000,      384.000000
                1697044860,           2023-10-11 17:21:00,           2023-10-11 13:21:00,      3.480000,     19.051000,      2.503330,     1184.000000,      131.000000,      376.000000
                1697045160,           2023-10-11 17:26:00,           2023-10-11 13:26:00,      3.480000,     19.000000,      2.448170,     1187.000000,      131.000000,      374.000000
                1697045460,           2023-10-11 17:31:00,           2023-10-11 13:31:00,      3.480000,     18.967000,      2.255090,     1185.000000,      131.000000,      376.000000
                1697045760,           2023-10-11 17:36:00,           2023-10-11 13:36:00,      3.480000,     18.941000,      2.012370,     1187.000000,      134.000000,      371.000000
                1697046060,           2023-10-11 17:41:00,           2023-10-11 13:41:00,      3.480000,     18.874000,      2.340600,     1187.000000,      134.000000,      374.000000
                1697046360,           2023-10-11 17:46:00,           2023-10-11 13:46:00,      3.480000,     18.865000,      2.500570,     1190.000000,      131.000000,      371.000000
                1697046660,           2023-10-11 17:51:00,           2023-10-11 13:51:00,      3.480000,     18.849000,      2.699160,     1191.000000,      134.000000,      368.000000
                1697046960,           2023-10-11 17:56:00,           2023-10-11 13:56:00,      3.480000,     18.849000,      2.456440,     1187.000000,      131.000000,      374.000000
                1697047260,           2023-10-11 18:01:00,           2023-10-11 14:01:00,      3.480000,     18.832000,      3.049450,     1184.000000,      131.000000,      371.000000
