datetime,ph
10/18/23 8:00,3.6
10/18/23 8:05,3.6
10/18/23 8:10,3.6
10/18/23 8:15,3.59
10/18/23 8:20,3.59
10/18/23 8:25,3.59
10/18/23 8:30,3.59
10/18/23 8:35,3.59
10/18/23 8:40,3.59
10/18/23 8:45,3.59
10/18/23 8:50,3.59
10/18/23 8:55,3.58
10/18/23 9:00,3.58
10/18/23 9:05,3.58
10/18/23 9:10,3.58
10/18/23 9:15,3.58
10/18/23 9:20,3.58
10/18/23 9:25,3.59
10/18/23 9:30,7.96
10/18/23 9:35,8.02
10/18/23 9:40,8.03
10/18/23 9:45,8.05
10/18/23 9:50,8.06
10/18/23 9:55,8.06
10/18/23 10:00,8.07
10/18/23 10:05,8.08
10/18/23 10:10,8.08
10/18/23 10:15,8.09
10/18/23 10:20,8.09
10/18/23 10:25,8.09
10/18/23 10:30,8.1
10/18/23 10:35,8.08
10/18/23 10:40,8.08
10/18/23 10:45,8.08
10/18/23 10:50,8.11
10/18/23 10:55,8.12
10/18/23 11:00,8.13
10/18/23 11:05,8.14
10/18/23 11:10,8.14
10/18/23 11:15,8.14
10/18/23 11:20,8.15
10/18/23 11:25,8.15
10/18/23 11:30,8.16
10/18/23 11:35,8.17
10/18/23 11:40,8.17
10/18/23 11:45,8.17
10/18/23 11:50,8.17
10/18/23 11:55,8.17
10/18/23 12:00,8.17
10/18/23 12:05,8.17
10/18/23 12:10,8.17
10/18/23 12:15,8.17
10/18/23 12:20,8.18
10/18/23 12:25,8.17
10/18/23 12:30,8.18
10/18/23 12:35,8.18
10/18/23 12:40,8.19
10/18/23 12:45,8.19
10/18/23 12:50,8.19
10/18/23 12:55,8.19
10/18/23 13:00,8.2
10/18/23 13:05,8.2
10/18/23 13:10,8.2
10/18/23 13:15,8.21
10/18/23 13:20,8.21
10/18/23 13:25,8.21
10/18/23 13:30,8.21
10/18/23 13:35,8.21
10/18/23 13:40,8.21
10/18/23 13:45,8.21
10/18/23 13:50,8.22
10/18/23 13:55,8.21
10/18/23 14:00,8.21
10/18/23 14:05,8.21
10/18/23 14:10,8.2
10/18/23 14:15,8.21
10/18/23 14:20,8.21
10/18/23 14:25,8.2
10/18/23 14:30,8.2
10/18/23 14:35,8.2
10/18/23 14:40,8.21
10/18/23 14:45,8.2
10/18/23 14:50,8.21
10/18/23 14:55,8.21
10/18/23 15:00,8.21
10/18/23 15:05,8.21
10/18/23 15:10,8.21
10/18/23 15:15,8.2
10/18/23 15:20,8.21
10/18/23 15:25,8.21
10/18/23 15:30,8.21
10/18/23 15:35,8.21
10/18/23 15:40,8.21
10/18/23 15:45,8.21
10/18/23 15:50,8.22
10/18/23 15:55,8.22
10/18/23 16:00,8.23
10/18/23 16:05,8.24
10/18/23 16:10,8.24
10/18/23 16:15,8.25
