datetime,ph
8/16/23 7:00,3.87
8/16/23 7:05,3.87
8/16/23 7:10,3.88
8/16/23 7:15,3.88
8/16/23 7:20,3.88
8/16/23 7:25,3.88
8/16/23 7:30,3.88
8/16/23 7:35,3.88
8/16/23 7:40,3.88
8/16/23 7:45,3.88
8/16/23 7:50,3.89
8/16/23 7:55,3.89
8/16/23 8:00,3.89
8/16/23 8:05,3.89
8/16/23 8:10,3.89
8/16/23 8:15,3.89
8/16/23 8:20,3.89
8/16/23 8:25,3.89
8/16/23 8:30,3.89
8/16/23 8:35,3.89
8/16/23 8:40,3.89
8/16/23 8:45,3.89
8/16/23 8:50,3.89
8/16/23 8:55,3.9
8/16/23 9:00,3.9
8/16/23 9:05,3.91
8/16/23 9:10,3.91
8/16/23 9:15,3.91
8/16/23 9:20,3.91
8/16/23 9:25,3.91
8/16/23 9:30,3.92
8/16/23 9:35,3.91
8/16/23 9:40,3.91
8/16/23 9:45,3.91
8/16/23 9:50,3.9
8/16/23 9:55,3.9
8/16/23 10:00,3.9
8/16/23 10:05,3.9
8/16/23 10:10,3.9
8/16/23 10:15,3.9
8/16/23 10:20,3.89
8/16/23 10:25,3.9
8/16/23 10:30,3.89
8/16/23 10:35,3.88
8/16/23 10:40,3.87
8/16/23 10:45,3.86
8/16/23 10:50,3.86
8/16/23 10:55,8.09
8/16/23 11:00,8.18
8/16/23 11:05,8.2
8/16/23 11:10,8.22
8/16/23 11:15,8.24
8/16/23 11:20,8.26
8/16/23 11:25,8.29
8/16/23 11:30,8.31
8/16/23 11:35,8.32
8/16/23 11:40,8.34
8/16/23 11:45,8.36
8/16/23 11:50,8.37
8/16/23 11:55,8.4
8/16/23 12:00,8.41
8/16/23 12:05,8.43
8/16/23 12:10,8.44
8/16/23 12:15,8.45
8/16/23 12:20,8.48
8/16/23 12:25,8.51
8/16/23 12:30,8.52
8/16/23 12:35,8.53
8/16/23 12:40,8.55
8/16/23 12:45,8.56
8/16/23 12:50,8.57
8/16/23 12:55,8.57
8/16/23 13:00,8.58
8/16/23 13:05,8.59
8/16/23 13:10,8.6
8/16/23 13:15,8.62
8/16/23 13:20,8.63
8/16/23 13:25,8.64
8/16/23 13:30,8.66
8/16/23 13:35,8.69
8/16/23 13:40,8.69
8/16/23 13:45,8.71
8/16/23 13:50,8.27
8/16/23 13:55,8.24
8/16/23 14:00,8.18
8/16/23 14:05,8.14
8/16/23 14:10,8.12
8/16/23 14:15,8.14
8/16/23 14:20,8.14
8/16/23 14:25,8.13
8/16/23 14:30,8.12
8/16/23 14:35,8.1
8/16/23 14:40,8.08
8/16/23 14:45,8.07
8/16/23 14:50,8.05
8/16/23 14:55,8.04
8/16/23 15:00,8.03
8/16/23 15:05,7.97
8/16/23 15:10,7.86
8/16/23 15:15,7.85
8/16/23 15:20,7.84
8/16/23 15:25,7.84
8/16/23 15:30,7.84
8/16/23 15:35,7.83
8/16/23 15:40,7.82
8/16/23 15:45,7.8
8/16/23 15:50,7.8
8/16/23 15:55,7.79
8/16/23 16:00,7.78
8/16/23 16:05,7.76
8/16/23 16:10,7.74
8/16/23 16:15,7.73
8/16/23 16:20,7.73
8/16/23 16:25,7.73
8/16/23 16:30,7.73
8/16/23 16:35,7.67
8/16/23 16:40,7.44
8/16/23 16:45,7.42
8/16/23 16:50,7.42
8/16/23 16:55,8.65
8/16/23 17:00,3.7
8/16/23 17:05,3.7
8/16/23 17:10,3.7
8/16/23 17:15,3.7
8/16/23 17:20,3.7
8/16/23 17:25,3.7
8/16/23 17:30,3.7
8/16/23 17:35,3.7
8/16/23 17:40,3.7
8/16/23 17:45,3.7
8/16/23 17:50,3.7
8/16/23 17:55,3.71
8/16/23 18:00,3.71
8/16/23 18:05,3.71
8/16/23 18:10,3.71
8/16/23 18:15,3.71
8/16/23 18:20,3.71
8/16/23 18:25,3.71
8/16/23 18:30,3.71
8/16/23 18:35,3.71
8/16/23 18:40,3.71
8/16/23 18:45,3.71
8/16/23 18:50,3.71
8/16/23 18:55,3.71
8/16/23 19:00,3.71
8/16/23 19:05,3.71
8/16/23 19:10,3.71
8/16/23 19:15,3.71
8/16/23 19:20,3.71
8/16/23 19:25,3.71
8/16/23 19:30,3.71
8/16/23 19:35,3.71
8/16/23 19:40,3.71
8/16/23 19:45,3.71
8/16/23 19:50,3.71
8/16/23 19:55,3.71
8/16/23 20:00,3.71
8/16/23 20:05,3.71
8/16/23 20:10,3.71
8/16/23 20:15,3.71
8/16/23 20:20,3.71
8/16/23 20:25,3.71
8/16/23 20:30,3.71
8/16/23 20:35,3.71
8/16/23 20:40,3.71
8/16/23 20:45,3.71
8/16/23 20:50,3.71
8/16/23 20:55,3.71
8/16/23 21:00,3.71
8/16/23 21:05,3.71
8/16/23 21:10,3.71
8/16/23 21:15,3.71
8/16/23 21:20,3.71
8/16/23 21:25,3.71
8/16/23 21:30,3.71
8/16/23 21:35,3.71
8/16/23 21:40,3.71
8/16/23 21:45,3.71
