datetime,ph
8/16/23 7:00,3.73
8/16/23 7:05,3.73
8/16/23 7:10,3.73
8/16/23 7:15,3.74
8/16/23 7:20,3.74
8/16/23 7:25,3.75
8/16/23 7:30,3.75
8/16/23 7:35,3.75
8/16/23 7:40,3.75
8/16/23 7:45,3.75
8/16/23 7:50,3.75
8/16/23 7:55,3.76
8/16/23 8:00,3.76
8/16/23 8:05,3.76
8/16/23 8:10,3.76
8/16/23 8:15,3.76
8/16/23 8:20,3.76
8/16/23 8:25,3.76
8/16/23 8:30,3.76
8/16/23 8:35,3.76
8/16/23 8:40,3.77
8/16/23 8:45,3.76
8/16/23 8:50,3.77
8/16/23 8:55,7.9
8/16/23 9:00,7.97
8/16/23 9:05,7.95
8/16/23 9:10,7.96
8/16/23 9:15,7.96
8/16/23 9:20,7.96
8/16/23 9:25,7.96
8/16/23 9:30,7.96
8/16/23 9:35,7.96
8/16/23 9:40,7.96
8/16/23 9:45,7.96
8/16/23 9:50,7.96
8/16/23 9:55,7.96
8/16/23 10:00,7.96
8/16/23 10:05,7.96
8/16/23 10:10,7.96
8/16/23 10:15,7.96
8/16/23 10:20,7.96
8/16/23 10:25,7.96
8/16/23 10:30,7.96
8/16/23 10:35,7.96
8/16/23 10:40,7.96
8/16/23 10:45,7.96
8/16/23 10:50,7.96
8/16/23 10:55,7.96
8/16/23 11:00,7.96
8/16/23 11:05,7.96
8/16/23 11:10,7.96
8/16/23 11:15,7.95
8/16/23 11:20,7.95
8/16/23 11:25,7.95
8/16/23 11:30,7.95
8/16/23 11:35,7.95
8/16/23 11:40,7.95
8/16/23 11:45,7.95
8/16/23 11:50,7.95
8/16/23 11:55,7.95
8/16/23 12:00,7.95
8/16/23 12:05,7.95
8/16/23 12:10,7.95
8/16/23 12:15,7.94
8/16/23 12:20,7.95
8/16/23 12:25,7.95
8/16/23 12:30,7
8/16/23 12:35,7
8/16/23 12:40,6.98
8/16/23 12:45,6.9
8/16/23 12:50,6.92
8/16/23 12:55,6.93
8/16/23 13:00,6.93
8/16/23 13:05,6.93
8/16/23 13:10,6.93
8/16/23 13:15,6.93
8/16/23 13:20,6.92
8/16/23 13:25,6.92
8/16/23 13:30,6.9
8/16/23 13:35,6.91
8/16/23 13:40,6.92
8/16/23 13:45,6.92
8/16/23 13:50,6.93
8/16/23 13:55,6.92
8/16/23 14:00,6.92
8/16/23 14:05,6.91
8/16/23 14:10,6.91
8/16/23 14:15,6.87
8/16/23 14:20,6.82
8/16/23 14:25,6.84
8/16/23 14:30,6.85
8/16/23 14:35,6.85
8/16/23 14:40,6.85
8/16/23 14:45,6.85
8/16/23 14:50,6.85
8/16/23 14:55,6.85
8/16/23 15:00,6.85
8/16/23 15:05,6.84
8/16/23 15:10,6.84
8/16/23 15:15,6.83
8/16/23 15:20,6.83
8/16/23 15:25,6.83
8/16/23 15:30,6.83
8/16/23 15:35,6.83
8/16/23 15:40,6.83
8/16/23 15:45,6.83
8/16/23 15:50,6.83
8/16/23 15:55,6.83
8/16/23 16:00,6.83
8/16/23 16:05,6.83
8/16/23 16:10,6.83
8/16/23 16:15,6.83
8/16/23 16:20,6.83
8/16/23 16:25,6.83
8/16/23 16:30,6.83
8/16/23 16:35,6.83
8/16/23 16:40,6.83
8/16/23 16:45,6.83
8/16/23 16:50,6.83
8/16/23 16:55,3.57
8/16/23 17:00,3.57
8/16/23 17:05,3.57
8/16/23 17:10,3.57
8/16/23 17:15,3.56
8/16/23 17:20,3.56
8/16/23 17:25,3.56
8/16/23 17:30,3.56
8/16/23 17:35,3.56
