MiniDOT Logger Concatenated Data File
Sensor:             7450-516531
Concatenation Date: 2023Aug21 14:35:43 EDT

DO concentration compensated for salinity: 0.3 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1692181440,           2023-08-16 10:24:00,           2023-08-16 06:24:00,      3.500000,     21.462000,          8.828569,                   100.105491,      0.905000
                1692181740,           2023-08-16 10:29:00,           2023-08-16 06:29:00,      3.500000,     21.462000,          8.821581,                   100.026258,      0.905000
                1692182040,           2023-08-16 10:34:00,           2023-08-16 06:34:00,      3.500000,     21.437000,          8.827568,                   100.045583,      0.905000
                1692182340,           2023-08-16 10:39:00,           2023-08-16 06:39:00,      3.500000,     21.420000,          8.822575,                    99.955996,      0.904000
                1692182640,           2023-08-16 10:44:00,           2023-08-16 06:44:00,      3.500000,     21.428000,          8.833556,                   100.095961,      0.905000
                1692182940,           2023-08-16 10:49:00,           2023-08-16 06:49:00,      3.500000,     21.478000,          8.823579,                   100.079982,      0.905000
                1692183240,           2023-08-16 10:54:00,           2023-08-16 06:54:00,      3.500000,     21.504000,          8.824581,                   100.141828,      0.905000
                1692183540,           2023-08-16 10:59:00,           2023-08-16 06:59:00,      3.500000,     21.621000,          8.816608,                   100.278418,      0.905000
                1692183840,           2023-08-16 11:04:00,           2023-08-16 07:04:00,      3.500000,     21.679000,          8.798646,                   100.186493,      0.904000
                1692184140,           2023-08-16 11:09:00,           2023-08-16 07:09:00,      3.500000,     21.805000,          8.778695,                   100.202972,      0.904000
                1692184440,           2023-08-16 11:14:00,           2023-08-16 07:14:00,      3.500000,     21.922000,          8.762736,                   100.246755,      0.905000
                1692184740,           2023-08-16 11:19:00,           2023-08-16 07:19:00,      3.500000,     22.147000,          8.715843,                   100.142768,      0.904000
                1692185040,           2023-08-16 11:24:00,           2023-08-16 07:24:00,      3.500000,     22.373000,          8.674939,                   100.105538,      0.904000
                1692185340,           2023-08-16 11:29:00,           2023-08-16 07:29:00,      3.500000,     22.515000,          8.654990,                   100.146800,      0.904000
                1692185640,           2023-08-16 11:34:00,           2023-08-16 07:34:00,      3.500000,     22.641000,          8.640029,                   100.214292,      0.904000
                1692185940,           2023-08-16 11:39:00,           2023-08-16 07:39:00,      3.500000,     22.733000,          8.638043,                   100.366961,      0.904000
                1692186240,           2023-08-16 11:44:00,           2023-08-16 07:44:00,      3.500000,     22.750000,          8.641040,                   100.434266,      0.904000
                1692186540,           2023-08-16 11:49:00,           2023-08-16 07:49:00,      3.490000,     22.875000,          8.619091,                   100.417493,      0.904000
                1692186840,           2023-08-16 11:54:00,           2023-08-16 07:54:00,      3.490000,     23.009000,          8.605130,                   100.510045,      0.904000
                1692187140,           2023-08-16 11:59:00,           2023-08-16 07:59:00,      3.490000,     23.177000,          8.589176,                   100.643260,      0.904000
                1692187440,           2023-08-16 12:04:00,           2023-08-16 08:04:00,      3.500000,     23.436000,          8.557259,                   100.760524,      0.905000
                1692187740,           2023-08-16 12:09:00,           2023-08-16 08:09:00,      3.500000,     23.687000,          8.518352,                   100.776811,      0.904000
                1692188040,           2023-08-16 12:14:00,           2023-08-16 08:14:00,      3.490000,     23.914000,          8.472455,                   100.660966,      0.904000
                1692188340,           2023-08-16 12:19:00,           2023-08-16 08:19:00,      3.490000,     24.308000,          8.429570,                   100.890019,      0.904000
                1692188640,           2023-08-16 12:24:00,           2023-08-16 08:24:00,      3.490000,     25.207000,          8.304874,                   101.062351,      0.904000
                1692188940,           2023-08-16 12:29:00,           2023-08-16 08:29:00,      3.490000,     25.628000,          8.257996,                   101.269261,      0.905000
                1692189240,           2023-08-16 12:34:00,           2023-08-16 08:34:00,      3.490000,     25.957000,          8.202123,                   101.188446,      0.903000
