datetime,pressure_kpa,depth_m
10/23/23 23:50,102.578,-0.012
10/23/23 23:55,102.562,-0.013
10/24/23 0:00,102.562,-0.013
10/24/23 0:05,102.578,-0.012
10/24/23 0:10,102.578,-0.012
10/24/23 0:15,102.578,-0.012
10/24/23 0:20,102.573,-0.012
10/24/23 0:25,102.558,-0.012
10/24/23 0:30,102.573,-0.011
10/24/23 0:35,102.589,-0.009
10/24/23 0:40,102.589,-0.01
10/24/23 0:45,102.589,-0.01
10/24/23 0:50,102.573,-0.012
10/24/23 0:55,102.573,-0.011
10/24/23 1:00,102.589,-0.01
10/24/23 1:05,102.589,-0.01
10/24/23 1:10,102.573,-0.011
10/24/23 1:15,102.589,-0.009
10/24/23 1:20,102.589,-0.009
10/24/23 1:25,102.605,-0.007
10/24/23 1:30,102.589,-0.01
10/24/23 1:35,102.589,-0.009
10/24/23 1:40,102.605,-0.007
10/24/23 1:45,102.589,-0.01
10/24/23 1:50,102.62,-0.007
10/24/23 1:55,102.605,-0.01
10/24/23 2:00,102.62,-0.009
10/24/23 2:05,102.6,-0.011
10/24/23 2:10,102.6,-0.011
10/24/23 2:15,102.6,-0.009
10/24/23 2:20,102.6,-0.009
10/24/23 2:25,102.616,-0.008
10/24/23 2:30,102.6,-0.011
10/24/23 2:35,102.585,-0.012
10/24/23 2:40,102.6,-0.011
10/24/23 2:45,102.6,-0.009
10/24/23 2:50,102.6,-0.011
10/24/23 2:55,102.6,-0.009
10/24/23 3:00,102.6,-0.011
10/24/23 3:05,102.6,-0.011
10/24/23 3:10,102.6,-0.011
10/24/23 3:15,102.616,-0.011
10/24/23 3:20,102.616,-0.011
10/24/23 3:25,102.6,-0.011
10/24/23 3:30,102.6,-0.011
10/24/23 3:35,102.6,-0.011
10/24/23 3:40,102.6,-0.011
10/24/23 3:45,102.616,-0.007
10/24/23 3:50,102.616,-0.008
10/24/23 3:55,102.6,-0.011
10/24/23 4:00,102.6,-0.009
10/24/23 4:05,102.616,-0.009
10/24/23 4:10,102.611,-0.011
10/24/23 4:15,102.611,-0.009
10/24/23 4:20,102.611,-0.011
10/24/23 4:25,102.611,-0.008
10/24/23 4:30,102.611,-0.009
10/24/23 4:35,102.611,-0.011
10/24/23 4:40,102.627,-0.009
10/24/23 4:45,102.643,-0.008
10/24/23 4:50,102.658,-0.009
10/24/23 4:55,102.674,-0.009
10/24/23 5:00,102.674,-0.009
10/24/23 5:05,102.674,-0.009
10/24/23 5:10,102.69,-0.009
10/24/23 5:15,102.69,-0.011
10/24/23 5:20,102.705,-0.009
10/24/23 5:25,102.705,-0.011
10/24/23 5:30,102.721,-0.009
10/24/23 5:35,102.737,-0.008
10/24/23 5:40,102.721,-0.011
10/24/23 5:45,102.737,-0.009
10/24/23 5:50,102.752,-0.009
10/24/23 5:55,102.752,-0.008
10/24/23 6:00,102.752,-0.009
10/24/23 6:05,102.768,-0.009
10/24/23 6:10,102.752,-0.011
10/24/23 6:15,102.779,-0.01
10/24/23 6:20,102.779,-0.008
10/24/23 6:25,102.779,-0.008
10/24/23 6:30,102.779,-0.01
10/24/23 6:35,102.795,-0.01
10/24/23 6:40,102.795,-0.011
10/24/23 6:45,102.884,-0.011
10/24/23 6:50,102.871,-0.009
10/24/23 6:55,102.821,-0.008
10/24/23 7:00,102.831,-0.008
10/24/23 7:05,102.844,-0.007
10/24/23 7:10,102.841,-0.007
10/24/23 7:15,102.831,-0.006
10/24/23 7:20,102.611,-0.004
10/24/23 7:25,102.882,-0.005
10/24/23 7:30,102.5,-0.001
10/24/23 7:35,102.682,0.001
10/24/23 7:40,102.594,0
10/24/23 7:45,102.641,0.001
10/24/23 7:50,102.837,-0.001
10/24/23 7:55,102.82,-0.003
10/24/23 8:00,102.545,0.001
10/24/23 8:05,102.376,-0.002
10/24/23 8:10,102.346,-0.002
10/24/23 8:15,102.184,0
10/24/23 8:20,102.137,-0.001
10/24/23 8:25,102.432,-0.005
10/24/23 8:30,102.549,-0.001
10/24/23 8:35,102.595,-0.003
10/24/23 8:40,102.821,-0.003
10/24/23 8:45,102.867,-0.004
10/24/23 8:50,102.859,-0.004
10/24/23 8:55,102.875,-0.005
10/24/23 9:00,102.882,-0.004
10/24/23 9:05,102.883,-0.006
10/24/23 9:10,102.867,-0.006
10/24/23 9:15,102.852,-0.007
10/24/23 9:20,102.874,-0.006
10/24/23 9:25,102.889,-0.006
10/24/23 9:30,102.888,-0.009
10/24/23 9:35,102.904,-0.009
10/24/23 9:40,102.904,-0.007
10/24/23 9:45,108.179,0.526
10/24/23 9:50,108.31,0.542
10/24/23 9:55,108.399,0.55
10/24/23 10:00,108.465,0.551
10/24/23 10:05,108.541,0.555
10/24/23 10:10,108.625,0.555
10/24/23 10:15,108.694,0.556
10/24/23 10:20,108.794,0.558
10/24/23 10:25,108.857,0.56
10/24/23 10:30,108.95,0.567
10/24/23 10:35,109.05,0.571
10/24/23 10:40,109.144,0.575
10/24/23 10:45,109.238,0.578
10/24/23 10:50,109.316,0.584
10/24/23 10:55,109.416,0.604
10/24/23 11:00,109.525,0.629
10/24/23 11:05,109.572,0.639
10/24/23 11:10,109.666,0.66
10/24/23 11:15,109.744,0.674
10/24/23 11:20,109.838,0.685
10/24/23 11:25,109.954,0.699
10/24/23 11:30,110.047,0.708
10/24/23 11:35,110.147,0.72
10/24/23 11:40,110.21,0.726
10/24/23 11:45,110.319,0.735
10/24/23 11:50,110.451,0.751
10/24/23 11:55,110.498,0.749
10/24/23 12:00,110.598,0.753
10/24/23 12:05,110.691,0.756
10/24/23 12:10,110.77,0.754
10/24/23 12:15,110.854,0.757
10/24/23 12:20,110.917,0.76
10/24/23 12:25,111.032,0.769
10/24/23 12:30,111.095,0.783
10/24/23 12:35,111.204,0.8
10/24/23 12:40,111.273,0.815
10/24/23 12:45,111.351,0.828
10/24/23 12:50,111.451,0.836
10/24/23 12:55,111.498,0.833
10/24/23 13:00,111.567,0.845
10/24/23 13:05,111.63,0.858
10/24/23 13:10,111.698,0.869
10/24/23 13:15,111.745,0.875
10/24/23 13:20,111.792,0.886
10/24/23 13:25,111.892,0.9
10/24/23 13:30,111.939,0.907
10/24/23 13:35,112.002,0.912
10/24/23 13:40,112.08,0.922
10/24/23 13:45,112.118,0.924
10/24/23 13:50,112.18,0.927
10/24/23 13:55,112.249,0.932
10/24/23 14:00,112.28,0.938
10/24/23 14:05,112.318,0.939
10/24/23 14:10,112.38,0.946
10/24/23 14:15,112.418,0.95
10/24/23 14:20,112.465,0.953
10/24/23 14:25,112.502,0.956
10/24/23 14:30,112.555,0.962
10/24/23 14:35,112.555,0.958
10/24/23 14:40,112.624,0.964
10/24/23 14:45,112.661,0.965
10/24/23 14:50,112.708,0.968
10/24/23 14:55,112.745,0.971
10/24/23 15:00,112.761,0.97
10/24/23 15:05,112.767,0.969
10/24/23 15:10,112.798,0.976
10/24/23 15:15,112.789,0.972
10/24/23 15:20,112.82,0.977
10/24/23 15:25,112.82,0.979
10/24/23 15:30,112.82,0.988
10/24/23 15:35,112.81,0.995
10/24/23 15:40,112.826,0.999
10/24/23 15:45,112.842,1.001
10/24/23 15:50,112.848,1.005
10/24/23 15:55,112.816,1.003
10/24/23 16:00,112.832,1.005
10/24/23 16:05,112.832,1.006
10/24/23 16:10,112.76,1.001
10/24/23 16:15,112.76,0.999
10/24/23 16:20,112.744,0.999
10/24/23 16:25,112.681,0.991
10/24/23 16:30,112.681,0.993
10/24/23 16:35,112.619,0.986
10/24/23 16:40,112.587,0.981
10/24/23 16:45,112.546,0.979
10/24/23 16:50,112.49,0.975
10/24/23 16:55,112.443,0.967
10/24/23 17:00,112.411,0.969
10/24/23 17:05,112.339,0.961
10/24/23 17:10,112.292,0.957
10/24/23 17:15,112.198,0.948
10/24/23 17:20,112.151,0.945
10/24/23 17:25,104.963,0.22
10/24/23 17:30,102.719,-0.006
10/24/23 17:35,102.719,-0.007
10/24/23 17:40,102.719,-0.005
10/24/23 17:45,102.713,-0.005
10/24/23 17:50,102.709,-0.005
10/24/23 17:55,102.73,-0.004
10/24/23 18:00,102.73,-0.004
10/24/23 18:05,102.724,-0.002
10/24/23 18:10,102.734,-0.002
10/24/23 18:15,102.754,-0.001
10/24/23 18:20,102.743,-0.002
10/24/23 18:25,102.742,-0.003
10/24/23 18:30,102.715,-0.005
10/24/23 18:35,102.709,-0.005
10/24/23 18:40,102.73,-0.005
10/24/23 18:45,102.305,-0.002
10/24/23 18:50,102.229,-0.002
10/24/23 18:55,102.152,-0.003
10/24/23 19:00,102.657,-0.003
10/24/23 19:05,102.237,-0.001
10/24/23 19:10,102.305,-0.001
10/24/23 19:15,102.821,-0.003
10/24/23 19:20,102.524,0
10/24/23 19:25,102.852,-0.001
10/24/23 19:30,102.586,0.001
10/24/23 19:35,102.555,-0.003
10/24/23 19:40,102.565,-0.003
10/24/23 19:45,102.684,-0.002
10/24/23 19:50,102.522,-0.005
10/24/23 19:55,102.699,-0.003
10/24/23 20:00,102.87,-0.003
10/24/23 20:05,102.844,-0.004
10/24/23 20:10,102.828,-0.006
10/24/23 20:15,102.834,-0.006
10/24/23 20:20,102.747,-0.002
10/24/23 20:25,102.706,-0.004
10/24/23 20:30,102.721,-0.004
10/24/23 20:35,102.711,-0.005
10/24/23 20:40,102.731,-0.004
10/24/23 20:45,102.736,-0.005
10/24/23 20:50,102.741,-0.005
10/24/23 20:55,102.715,-0.008
10/24/23 21:00,102.736,-0.006
10/24/23 21:05,102.741,-0.007
10/24/23 21:10,102.741,-0.006
10/24/23 21:15,102.746,-0.005
10/24/23 21:20,102.735,-0.005
10/24/23 21:25,102.735,-0.005
10/24/23 21:30,102.74,-0.005
10/24/23 21:35,102.729,-0.006
10/24/23 21:40,102.729,-0.007
10/24/23 21:45,102.734,-0.007
10/24/23 21:50,102.734,-0.004
10/24/23 21:55,102.738,-0.007
10/24/23 22:00,102.759,-0.006
10/24/23 22:05,102.759,-0.006
10/24/23 22:10,102.779,-0.005
10/24/23 22:15,102.779,-0.005
10/24/23 22:20,102.768,-0.006
10/24/23 22:25,102.753,-0.007
10/24/23 22:30,102.757,-0.006
10/24/23 22:35,102.757,-0.004
10/24/23 22:40,102.773,-0.004
10/24/23 22:45,102.778,-0.005
10/24/23 22:50,102.778,-0.005
10/24/23 22:55,102.778,-0.005
10/24/23 23:00,102.767,-0.006
10/24/23 23:05,102.767,-0.005
10/24/23 23:10,102.772,-0.004
10/24/23 23:15,102.772,-0.004
10/24/23 23:20,102.772,-0.006
10/24/23 23:25,102.776,-0.006
10/24/23 23:30,102.792,-0.003
10/24/23 23:35,102.776,-0.007
10/24/23 23:40,102.781,-0.005
10/24/23 23:45,102.781,-0.007
10/24/23 23:50,102.781,-0.005
10/24/23 23:55,102.781,-0.004
10/25/23 0:00,102.796,-0.006
10/25/23 0:05,102.785,-0.005
10/25/23 0:10,102.77,-0.007
10/25/23 0:15,102.785,-0.005
10/25/23 0:20,102.77,-0.005
10/25/23 0:25,102.754,-0.008
10/25/23 0:30,102.79,-0.003
10/25/23 0:35,102.774,-0.005
10/25/23 0:40,102.774,-0.005
10/25/23 0:45,102.774,-0.005
10/25/23 0:50,102.779,-0.005
10/25/23 0:55,102.779,-0.005
10/25/23 1:00,102.779,-0.003
10/25/23 1:05,102.763,-0.008
10/25/23 1:10,102.763,-0.006
10/25/23 1:15,102.763,-0.005
10/25/23 1:20,102.748,-0.008
10/25/23 1:25,102.779,-0.005
10/25/23 1:30,102.783,-0.003
10/25/23 1:35,102.752,-0.006
10/25/23 1:40,102.752,-0.004
10/25/23 1:45,102.752,-0.008
10/25/23 1:50,102.752,-0.008
10/25/23 1:55,102.757,-0.007
10/25/23 2:00,102.757,-0.007
10/25/23 2:05,102.757,-0.007
10/25/23 2:10,102.772,-0.006
10/25/23 2:15,102.772,-0.007
10/25/23 2:20,102.772,-0.004
10/25/23 2:25,102.772,-0.004
10/25/23 2:30,102.772,-0.006
10/25/23 2:35,102.772,-0.004
10/25/23 2:40,102.772,-0.006
10/25/23 2:45,102.772,-0.006
10/25/23 2:50,102.746,-0.005
10/25/23 2:55,102.746,-0.005
10/25/23 3:00,102.746,-0.005
10/25/23 3:05,102.746,-0.005
10/25/23 3:10,102.73,-0.007
10/25/23 3:15,102.746,-0.004
10/25/23 3:20,102.73,-0.006
10/25/23 3:25,102.714,-0.007
10/25/23 3:30,102.73,-0.007
10/25/23 3:35,102.73,-0.006
10/25/23 3:40,102.714,-0.006
10/25/23 3:45,102.699,-0.007
10/25/23 3:50,102.719,-0.005
10/25/23 3:55,102.703,-0.007
10/25/23 4:00,102.703,-0.007
10/25/23 4:05,102.703,-0.007
10/25/23 4:10,102.703,-0.007
10/25/23 4:15,102.719,-0.005
10/25/23 4:20,102.719,-0.004
10/25/23 4:25,102.719,-0.004
10/25/23 4:30,102.719,-0.004
10/25/23 4:35,102.719,-0.004
10/25/23 4:40,102.734,-0.002
10/25/23 4:45,102.719,-0.002
10/25/23 4:50,102.719,-0.004
10/25/23 4:55,102.719,-0.005
10/25/23 5:00,102.719,-0.005
10/25/23 5:05,102.734,-0.004
10/25/23 5:10,102.75,-0.004
10/25/23 5:15,102.75,-0.004
10/25/23 5:20,102.77,-0.003
10/25/23 5:25,102.786,-0.003
10/25/23 5:30,102.77,-0.005
10/25/23 5:35,102.786,-0.003
10/25/23 5:40,102.77,-0.008
10/25/23 5:45,102.801,-0.002
10/25/23 5:50,102.801,-0.003
10/25/23 5:55,102.817,-0.003
10/25/23 6:00,102.817,-0.005
10/25/23 6:05,102.817,-0.003
10/25/23 6:10,102.817,-0.005
10/25/23 6:15,102.817,-0.003
10/25/23 6:20,102.817,-0.003
10/25/23 6:25,102.817,-0.005
10/25/23 6:30,102.817,-0.003
10/25/23 6:35,102.801,-0.005
10/25/23 6:40,102.801,-0.007
10/25/23 6:45,102.817,-0.005
10/25/23 6:50,102.833,-0.005
10/25/23 6:55,102.833,-0.007
10/25/23 7:00,102.833,-0.005
10/25/23 7:05,102.833,-0.005
10/25/23 7:10,102.833,-0.005
10/25/23 7:15,102.833,-0.007
10/25/23 7:20,102.848,-0.003
10/25/23 7:25,102.848,-0.005
10/25/23 7:30,102.848,-0.005
10/25/23 7:35,102.833,-0.005
10/25/23 7:40,102.833,-0.003
10/25/23 7:45,102.848,-0.003
10/25/23 7:50,102.848,-0.003
10/25/23 7:55,102.848,-0.005
10/25/23 8:00,102.88,-0.002
10/25/23 8:05,102.864,-0.003
10/25/23 8:10,102.864,-0.003
10/25/23 8:15,102.864,-0.007
10/25/23 8:20,102.895,-0.002
10/25/23 8:25,102.88,-0.005
10/25/23 8:30,102.88,-0.005
10/25/23 8:35,102.88,-0.005
10/25/23 8:40,102.895,-0.005
10/25/23 8:45,102.88,-0.007
10/25/23 8:50,102.88,-0.007
10/25/23 8:55,102.9,-0.003
10/25/23 9:00,102.9,-0.005
10/25/23 9:05,102.884,-0.005
10/25/23 9:10,102.884,-0.003
10/25/23 9:15,102.884,-0.005
10/25/23 9:20,102.868,-0.006
10/25/23 9:25,102.884,-0.003
10/25/23 9:30,102.884,-0.006
10/25/23 9:35,102.884,-0.006
10/25/23 9:40,102.884,-0.005
10/25/23 9:45,102.884,-0.008
10/25/23 9:50,102.889,-0.006
10/25/23 9:55,102.873,-0.006
10/25/23 10:00,102.857,-0.006
10/25/23 10:05,102.826,-0.007
10/25/23 10:10,102.873,-0.004
10/25/23 10:15,102.857,-0.006
10/25/23 10:20,102.873,-0.006
10/25/23 10:25,102.889,-0.003
10/25/23 10:30,102.889,-0.004
10/25/23 10:35,102.889,-0.004
10/25/23 10:40,102.877,-0.006
10/25/23 10:45,102.893,-0.006
10/25/23 10:50,102.893,-0.006
10/25/23 10:55,102.909,-0.006
10/25/23 11:00,102.893,-0.007
10/25/23 11:05,102.909,-0.006
10/25/23 11:10,102.893,-0.006
10/25/23 11:15,102.877,-0.007
10/25/23 11:20,102.862,-0.004
10/25/23 11:25,102.877,-0.004
10/25/23 11:30,102.846,-0.006
10/25/23 11:35,102.83,-0.007
10/25/23 11:40,102.835,-0.005
10/25/23 11:45,102.85,-0.005
10/25/23 11:50,102.835,-0.005
10/25/23 11:55,102.835,-0.007
10/25/23 12:00,102.835,-0.004
10/25/23 12:05,102.804,-0.008
10/25/23 12:10,102.819,-0.005
10/25/23 12:15,102.819,-0.007
10/25/23 12:20,102.819,-0.005
10/25/23 12:25,102.804,-0.007
10/25/23 12:30,102.804,-0.005
10/25/23 12:35,102.804,-0.004
10/25/23 12:40,102.804,-0.005
10/25/23 12:45,102.788,-0.005
10/25/23 12:50,102.757,-0.006
10/25/23 12:55,102.741,-0.007
10/25/23 13:00,102.71,-0.007
10/25/23 13:05,102.71,-0.006
10/25/23 13:10,102.725,-0.004
10/25/23 13:15,102.694,-0.006
10/25/23 13:20,102.663,-0.007
10/25/23 13:25,102.663,-0.006
10/25/23 13:30,102.647,-0.006
10/25/23 13:35,102.631,-0.007
10/25/23 13:40,102.678,-0.004
10/25/23 13:45,102.631,-0.007
10/25/23 13:50,102.631,-0.006
10/25/23 13:55,102.62,-0.007
10/25/23 14:00,102.636,-0.005
10/25/23 14:05,102.62,-0.007
10/25/23 14:10,102.62,-0.005
10/25/23 14:15,102.605,-0.005
10/25/23 14:20,102.589,-0.005
10/25/23 14:25,102.573,-0.007
10/25/23 14:30,102.558,-0.008
10/25/23 14:35,102.573,-0.007
10/25/23 14:40,102.573,-0.007
10/25/23 14:45,102.558,-0.008
10/25/23 14:50,102.558,-0.005
10/25/23 14:55,102.558,-0.007
10/25/23 15:00,102.542,-0.008
10/25/23 15:05,102.542,-0.008
10/25/23 15:10,102.542,-0.008
10/25/23 15:15,102.542,-0.007
10/25/23 15:20,102.542,-0.007
10/25/23 15:25,102.511,-0.008
10/25/23 15:30,102.526,-0.007
10/25/23 15:35,102.511,-0.008
10/25/23 15:40,102.511,-0.01
10/25/23 15:45,102.511,-0.008
10/25/23 15:50,102.526,-0.005
10/25/23 15:55,102.511,-0.008
10/25/23 16:00,102.511,-0.008
10/25/23 16:05,102.511,-0.008
10/25/23 16:10,102.495,-0.01
10/25/23 16:15,102.511,-0.008
10/25/23 16:20,102.495,-0.01
10/25/23 16:25,102.511,-0.008
10/25/23 16:30,102.495,-0.008
10/25/23 16:35,102.526,-0.007
10/25/23 16:40,102.511,-0.01
10/25/23 16:45,102.511,-0.01
10/25/23 16:50,102.511,-0.01
10/25/23 16:55,102.511,-0.008
10/25/23 17:00,102.511,-0.007
10/25/23 17:05,102.495,-0.008
10/25/23 17:10,102.479,-0.009
10/25/23 17:15,102.495,-0.008
10/25/23 17:20,102.495,-0.007
10/25/23 17:25,102.511,-0.007
10/25/23 17:30,102.526,-0.005
10/25/23 17:35,102.511,-0.008
10/25/23 17:40,102.495,-0.01
10/25/23 17:45,102.495,-0.01
10/25/23 17:50,102.511,-0.007
10/25/23 17:55,102.526,-0.007
10/25/23 18:00,102.511,-0.008
10/25/23 18:05,102.511,-0.008
10/25/23 18:10,102.526,-0.007
10/25/23 18:15,102.526,-0.007
10/25/23 18:20,102.526,-0.008
10/25/23 18:25,102.542,-0.007
10/25/23 18:30,102.542,-0.007
10/25/23 18:35,102.558,-0.008
10/25/23 18:40,102.589,-0.007
10/25/23 18:45,102.573,-0.007
10/25/23 18:50,102.589,-0.007
10/25/23 18:55,102.589,-0.007
10/25/23 19:00,102.589,-0.008
10/25/23 19:05,102.605,-0.007
10/25/23 19:10,102.605,-0.008
10/25/23 19:15,102.589,-0.01
10/25/23 19:20,102.605,-0.008
10/25/23 19:25,102.573,-0.013
10/25/23 19:30,102.605,-0.008
10/25/23 19:35,102.605,-0.01
10/25/23 19:40,102.605,-0.008
10/25/23 19:45,102.605,-0.008
10/25/23 19:50,102.605,-0.01
10/25/23 19:55,102.62,-0.008
10/25/23 20:00,102.62,-0.008
10/25/23 20:05,102.62,-0.008
10/25/23 20:10,102.62,-0.007
10/25/23 20:15,102.62,-0.007
10/25/23 20:20,102.62,-0.008
10/25/23 20:25,102.62,-0.008
10/25/23 20:30,102.616,-0.009
10/25/23 20:35,102.6,-0.009
10/25/23 20:40,102.616,-0.007
10/25/23 20:45,102.6,-0.01
10/25/23 20:50,102.6,-0.01
10/25/23 20:55,102.616,-0.009
10/25/23 21:00,102.616,-0.009
10/25/23 21:05,102.616,-0.007
10/25/23 21:10,102.616,-0.009
10/25/23 21:15,102.616,-0.01
10/25/23 21:20,102.616,-0.009
10/25/23 21:25,102.631,-0.007
10/25/23 21:30,102.631,-0.007
10/25/23 21:35,102.631,-0.009
10/25/23 21:40,102.616,-0.01
10/25/23 21:45,102.616,-0.012
10/25/23 21:50,102.647,-0.009
10/25/23 21:55,102.663,-0.009
10/25/23 22:00,102.647,-0.009
10/25/23 22:05,102.663,-0.006
10/25/23 22:10,102.647,-0.009
10/25/23 22:15,102.647,-0.007
10/25/23 22:20,102.647,-0.007
10/25/23 22:25,102.631,-0.009
10/25/23 22:30,102.631,-0.007
10/25/23 22:35,102.647,-0.009
10/25/23 22:40,102.647,-0.007
10/25/23 22:45,102.647,-0.007
10/25/23 22:50,102.647,-0.006
10/25/23 22:55,102.631,-0.009
10/25/23 23:00,102.631,-0.009
10/25/23 23:05,102.631,-0.007
10/25/23 23:10,102.616,-0.007
10/25/23 23:15,102.616,-0.009
10/25/23 23:20,102.631,-0.006
10/25/23 23:25,102.631,-0.007
10/25/23 23:30,102.647,-0.007
10/25/23 23:35,102.631,-0.009
10/25/23 23:40,102.616,-0.007
10/25/23 23:45,102.6,-0.009
10/25/23 23:50,102.6,-0.01
10/25/23 23:55,102.6,-0.009
10/26/23 0:00,102.585,-0.009
10/26/23 0:05,102.585,-0.009
10/26/23 0:10,102.569,-0.01
10/26/23 0:15,102.585,-0.009
10/26/23 0:20,102.585,-0.009
10/26/23 0:25,102.585,-0.009
10/26/23 0:30,102.6,-0.007
10/26/23 0:35,102.6,-0.007
10/26/23 0:40,102.585,-0.009
10/26/23 0:45,102.585,-0.007
10/26/23 0:50,102.569,-0.01
10/26/23 0:55,102.569,-0.007
10/26/23 1:00,102.569,-0.009
10/26/23 1:05,102.569,-0.007
10/26/23 1:10,102.553,-0.009
10/26/23 1:15,102.553,-0.009
10/26/23 1:20,102.553,-0.009
10/26/23 1:25,102.538,-0.009
10/26/23 1:30,102.538,-0.009
10/26/23 1:35,102.538,-0.007
10/26/23 1:40,102.538,-0.009
10/26/23 1:45,102.538,-0.007
10/26/23 1:50,102.538,-0.007
10/26/23 1:55,102.522,-0.009
10/26/23 2:00,102.538,-0.007
10/26/23 2:05,102.538,-0.007
10/26/23 2:10,102.538,-0.007
10/26/23 2:15,102.522,-0.007
10/26/23 2:20,102.538,-0.007
10/26/23 2:25,102.506,-0.012
10/26/23 2:30,102.522,-0.01
10/26/23 2:35,102.522,-0.01
10/26/23 2:40,102.522,-0.009
10/26/23 2:45,102.522,-0.009
10/26/23 2:50,102.522,-0.007
10/26/23 2:55,102.506,-0.01
10/26/23 3:00,102.522,-0.006
10/26/23 3:05,102.522,-0.006
10/26/23 3:10,102.491,-0.009
10/26/23 3:15,102.491,-0.009
10/26/23 3:20,102.506,-0.007
10/26/23 3:25,102.491,-0.009
10/26/23 3:30,102.506,-0.007
10/26/23 3:35,102.491,-0.007
10/26/23 3:40,102.491,-0.006
10/26/23 3:45,102.475,-0.009
10/26/23 3:50,102.491,-0.006
10/26/23 3:55,102.475,-0.007
10/26/23 4:00,102.46,-0.009
10/26/23 4:05,102.475,-0.007
10/26/23 4:10,102.475,-0.006
10/26/23 4:15,102.475,-0.007
10/26/23 4:20,102.475,-0.007
10/26/23 4:25,102.491,-0.006
10/26/23 4:30,102.475,-0.007
10/26/23 4:35,102.475,-0.007
10/26/23 4:40,102.475,-0.007
10/26/23 4:45,102.491,-0.006
10/26/23 4:50,102.475,-0.007
10/26/23 4:55,102.475,-0.009
10/26/23 5:00,102.491,-0.007
10/26/23 5:05,102.491,-0.007
10/26/23 5:10,102.491,-0.009
10/26/23 5:15,102.491,-0.009
10/26/23 5:20,102.491,-0.01
10/26/23 5:25,102.506,-0.007
10/26/23 5:30,102.506,-0.007
10/26/23 5:35,102.506,-0.007
10/26/23 5:40,102.506,-0.007
10/26/23 5:45,102.522,-0.007
10/26/23 5:50,102.522,-0.007
10/26/23 5:55,102.522,-0.006
10/26/23 6:00,102.522,-0.006
10/26/23 6:05,102.506,-0.009
10/26/23 6:10,102.522,-0.007
10/26/23 6:15,102.522,-0.007
10/26/23 6:20,102.538,-0.006
10/26/23 6:25,102.522,-0.007
10/26/23 6:30,102.522,-0.009
10/26/23 6:35,102.538,-0.006
10/26/23 6:40,102.538,-0.006
10/26/23 6:45,102.553,-0.006
10/26/23 6:50,102.538,-0.006
10/26/23 6:55,102.538,-0.007
10/26/23 7:00,102.538,-0.007
10/26/23 7:05,102.538,-0.009
10/26/23 7:10,102.522,-0.009
10/26/23 7:15,102.538,-0.007
10/26/23 7:20,102.538,-0.009
10/26/23 7:25,102.538,-0.009
10/26/23 7:30,102.553,-0.009
10/26/23 7:35,102.538,-0.009
10/26/23 7:40,102.538,-0.007
10/26/23 7:45,102.553,-0.009
10/26/23 7:50,102.569,-0.007
10/26/23 7:55,102.569,-0.007
10/26/23 8:00,102.569,-0.007
10/26/23 8:05,102.585,-0.009
10/26/23 8:10,102.585,-0.007
10/26/23 8:15,102.585,-0.007
10/26/23 8:20,102.585,-0.009
10/26/23 8:25,102.6,-0.007
10/26/23 8:30,102.616,-0.007
10/26/23 8:35,102.616,-0.007
10/26/23 8:40,102.616,-0.009
10/26/23 8:45,102.616,-0.01
10/26/23 8:50,102.616,-0.009
10/26/23 8:55,102.631,-0.007
10/26/23 9:00,102.631,-0.007
10/26/23 9:05,102.631,-0.007
10/26/23 9:10,102.616,-0.009
10/26/23 9:15,102.616,-0.007
10/26/23 9:20,102.616,-0.009
10/26/23 9:25,102.631,-0.007
10/26/23 9:30,102.616,-0.009
10/26/23 9:35,102.631,-0.006
10/26/23 9:40,102.636,-0.007
10/26/23 9:45,102.636,-0.005
10/26/23 9:50,102.636,-0.007
10/26/23 9:55,102.636,-0.007
10/26/23 10:00,102.636,-0.005
10/26/23 10:05,102.62,-0.01
10/26/23 10:10,102.62,-0.008
10/26/23 10:15,102.605,-0.008
10/26/23 10:20,102.62,-0.005
10/26/23 10:25,102.62,-0.007
10/26/23 10:30,102.605,-0.008
10/26/23 10:35,102.589,-0.008
10/26/23 10:40,102.589,-0.008
10/26/23 10:45,102.593,-0.008
10/26/23 10:50,102.593,-0.008
10/26/23 10:55,102.593,-0.008
10/26/23 11:00,102.593,-0.007
10/26/23 11:05,102.578,-0.006
10/26/23 11:10,102.562,-0.01
10/26/23 11:15,102.578,-0.006
10/26/23 11:20,102.578,-0.006
10/26/23 11:25,102.562,-0.008
10/26/23 11:30,102.578,-0.003
10/26/23 11:35,102.578,-0.003
10/26/23 11:40,102.562,-0.005
10/26/23 11:45,102.562,-0.006
10/26/23 11:50,102.546,-0.007
10/26/23 11:55,102.546,-0.007
10/26/23 12:00,102.531,-0.01
10/26/23 12:05,102.531,-0.006
10/26/23 12:10,102.531,-0.007
10/26/23 12:15,102.515,-0.008
10/26/23 12:20,102.515,-0.008
10/26/23 12:25,102.499,-0.008
10/26/23 12:30,102.499,-0.008
10/26/23 12:35,102.484,-0.008
10/26/23 12:40,102.484,-0.007
10/26/23 12:45,102.468,-0.008
10/26/23 12:50,102.468,-0.007
10/26/23 12:55,102.453,-0.01
10/26/23 13:00,102.437,-0.008
10/26/23 13:05,102.437,-0.008
10/26/23 13:10,102.421,-0.007
10/26/23 13:15,102.426,-0.006
10/26/23 13:20,102.41,-0.008
10/26/23 13:25,102.41,-0.006
10/26/23 13:30,102.394,-0.006
