MiniDOT Logger Concatenated Data File
Sensor:             7530-815399
Concatenation Date: 2023May25 14:08:52 EDT


            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
                  (Second),                        (none),                        (none),        (Volt),       (deg C), (umol/(s m^2),             (g),             (g),             (g)
                1684850460,           2023-05-23 14:01:00,           2023-05-23 10:01:00,      3.500000,     22.534000,    352.042940,     1212.000000,      126.000000,       60.000000
                1684850760,           2023-05-23 14:06:00,           2023-05-23 10:06:00,      3.500000,     22.676000,    428.466810,     1208.000000,      124.000000,       88.000000
                1684851060,           2023-05-23 14:11:00,           2023-05-23 10:11:00,      3.500000,     22.634000,    206.998130,     1240.000000,       67.000000,       47.000000
                1684851360,           2023-05-23 14:16:00,           2023-05-23 10:16:00,      3.490000,     22.852000,    250.900200,     1228.000000,       71.000000,       68.000000
                1684851660,           2023-05-23 14:21:00,           2023-05-23 10:21:00,      3.490000,     23.036000,    260.655910,     1203.000000,       62.000000,      129.000000
                1684851960,           2023-05-23 14:26:00,           2023-05-23 10:26:00,      3.490000,     23.136000,    270.359210,     1187.000000,       54.000000,      152.000000
                1684852260,           2023-05-23 14:31:00,           2023-05-23 10:31:00,      3.490000,     23.186000,    192.661070,     1171.000000,       48.000000,      161.000000
                1684852560,           2023-05-23 14:36:00,           2023-05-23 10:36:00,      3.490000,     23.270000,    329.163770,     1159.000000,       44.000000,      172.000000
                1684852860,           2023-05-23 14:41:00,           2023-05-23 10:41:00,      3.490000,     23.320000,    344.719950,     1175.000000,       48.000000,      160.000000
                1684853160,           2023-05-23 14:46:00,           2023-05-23 10:46:00,      3.490000,     23.345000,    275.597010,     1240.000000,       48.000000,       39.000000
                1684853460,           2023-05-23 14:51:00,           2023-05-23 10:51:00,      3.490000,     23.403000,    168.645530,     1169.000000,       44.000000,      166.000000
                1684853760,           2023-05-23 14:56:00,           2023-05-23 10:56:00,      3.490000,     23.429000,    250.199620,     1240.000000,       38.000000,       31.000000
                1684854060,           2023-05-23 15:01:00,           2023-05-23 11:01:00,      3.490000,     23.437000,    268.505710,     1240.000000,       44.000000,       38.000000
                1684854360,           2023-05-23 15:06:00,           2023-05-23 11:06:00,      3.490000,     23.462000,    186.140710,     1233.000000,       51.000000,       56.000000
                1684854660,           2023-05-23 15:11:00,           2023-05-23 11:11:00,      3.490000,     23.470000,    202.800160,     1135.000000,       32.000000,      176.000000
                1684854960,           2023-05-23 15:16:00,           2023-05-23 11:16:00,      3.490000,     23.512000,    187.875610,     1151.000000,       38.000000,      172.000000
                1684855260,           2023-05-23 15:21:00,           2023-05-23 11:21:00,      3.490000,     23.512000,    258.904460,     1150.000000,       36.000000,      176.000000
                1684855560,           2023-05-23 15:26:00,           2023-05-23 11:26:00,      3.490000,     23.520000,    358.772920,     1238.000000,       48.000000,       48.000000
                1684855860,           2023-05-23 15:31:00,           2023-05-23 11:31:00,      3.490000,     23.537000,    370.867570,     1233.000000,       48.000000,       48.000000
                1684856160,           2023-05-23 15:36:00,           2023-05-23 11:36:00,      3.490000,     23.562000,    450.195810,     1240.000000,       44.000000,       36.000000
                1684856460,           2023-05-23 15:41:00,           2023-05-23 11:41:00,      3.490000,     23.604000,    361.616610,     1233.000000,       48.000000,       48.000000
                1684856760,           2023-05-23 15:46:00,           2023-05-23 11:46:00,      3.490000,     23.637000,    463.186870,     1236.000000,       48.000000,       51.000000
                1684857060,           2023-05-23 15:51:00,           2023-05-23 11:51:00,      3.490000,     23.679000,    412.201770,     1235.000000,       48.000000,       56.000000
                1684857360,           2023-05-23 15:56:00,           2023-05-23 11:56:00,      3.490000,     23.729000,    409.145700,     1233.000000,       48.000000,       51.000000
                1684857660,           2023-05-23 16:01:00,           2023-05-23 12:01:00,      3.490000,     23.779000,    326.397310,     1230.000000,       56.000000,       60.000000
                1684857960,           2023-05-23 16:06:00,           2023-05-23 12:06:00,      3.490000,     23.796000,    251.184290,     1232.000000,       48.000000,       60.000000
                1684858260,           2023-05-23 16:11:00,           2023-05-23 12:11:00,      3.490000,     23.829000,    228.249960,     1230.000000,       54.000000,       64.000000
                1684858560,           2023-05-23 16:16:00,           2023-05-23 12:16:00,      3.490000,     23.846000,    287.084860,     1232.000000,       51.000000,       64.000000
