datetime,ph
10/11/23 8:00,3.55
10/11/23 8:05,3.55
10/11/23 8:10,3.55
10/11/23 8:15,3.54
10/11/23 8:20,3.55
10/11/23 8:25,3.54
10/11/23 8:30,3.54
10/11/23 8:35,3.54
10/11/23 8:40,3.54
10/11/23 8:45,3.54
10/11/23 8:50,3.55
10/11/23 8:55,3.55
10/11/23 9:00,3.55
10/11/23 9:05,3.55
10/11/23 9:10,3.55
10/11/23 9:15,3.55
10/11/23 9:20,3.55
10/11/23 9:25,3.56
10/11/23 9:30,3.56
10/11/23 9:35,3.56
10/11/23 9:40,3.56
10/11/23 9:45,3.56
10/11/23 9:50,3.56
10/11/23 9:55,3.56
10/11/23 10:00,3.56
10/11/23 10:05,3.56
10/11/23 10:10,3.56
10/11/23 10:15,3.56
10/11/23 10:20,3.57
10/11/23 10:25,3.57
10/11/23 10:30,3.57
10/11/23 10:35,3.57
10/11/23 10:40,3.57
10/11/23 10:45,3.57
10/11/23 10:50,3.58
10/11/23 10:55,3.58
10/11/23 11:00,3.58
10/11/23 11:05,3.58
10/11/23 11:10,3.58
10/11/23 11:15,3.58
10/11/23 11:20,3.58
10/11/23 11:25,3.59
10/11/23 11:30,3.59
10/11/23 11:35,3.59
10/11/23 11:40,3.59
10/11/23 11:45,3.59
10/11/23 11:50,3.59
10/11/23 11:55,3.59
10/11/23 12:00,3.6
10/11/23 12:05,3.6
10/11/23 12:10,3.6
10/11/23 12:15,3.6
10/11/23 12:20,3.6
10/11/23 12:25,7.04
10/11/23 12:30,7.06
10/11/23 12:35,7.05
10/11/23 12:40,7.05
10/11/23 12:45,7.04
10/11/23 12:50,7.03
10/11/23 12:55,7.02
10/11/23 13:00,7.01
10/11/23 13:05,7.01
10/11/23 13:10,7.01
10/11/23 13:15,7
10/11/23 13:20,7
10/11/23 13:25,7
10/11/23 13:30,7
10/11/23 13:35,7
10/11/23 13:40,7
10/11/23 13:45,7
10/11/23 13:50,7
10/11/23 13:55,6.99
10/11/23 14:00,6.99
10/11/23 14:05,6.99
10/11/23 14:10,6.99
10/11/23 14:15,6.99
10/11/23 14:20,6.99
10/11/23 14:25,6.99
10/11/23 14:30,6.99
10/11/23 14:35,6.99
10/11/23 14:40,6.99
10/11/23 14:45,6.99
10/11/23 14:50,6.99
10/11/23 14:55,6.99
10/11/23 15:00,6.99
10/11/23 15:05,6.98
10/11/23 15:10,6.98
10/11/23 15:15,6.97
10/11/23 15:20,6.97
10/11/23 15:25,6.96
10/11/23 15:30,6.96
10/11/23 15:35,6.96
10/11/23 15:40,6.96
10/11/23 15:45,6.96
10/11/23 15:50,6.96
10/11/23 15:55,6.92
10/11/23 16:00,6.92
10/11/23 16:05,6.93
10/11/23 16:10,6.92
10/11/23 16:15,6.92
10/11/23 16:20,6.92
10/11/23 16:25,6.92
10/11/23 16:30,6.92
10/11/23 16:35,6.92
10/11/23 16:40,6.92
10/11/23 16:45,6.92
10/11/23 16:50,6.92
10/11/23 16:55,6.92
10/11/23 17:00,6.92
10/11/23 17:05,7.11
10/11/23 17:10,6.41
10/11/23 17:15,6.36
10/11/23 17:20,6.4
10/11/23 17:25,6.27
10/11/23 17:30,6.27
10/11/23 17:35,6.21
10/11/23 17:40,6.23
10/11/23 17:45,6.24
10/11/23 17:50,6.24
10/11/23 17:55,6.23
10/11/23 18:00,6.23
10/11/23 18:05,6.23
10/11/23 18:10,6.23
10/11/23 18:15,6.23
10/11/23 18:20,6.23
10/11/23 18:25,6.23
10/11/23 18:30,6.24
10/11/23 18:35,6.24
